age,age_group,gender,job_type,daily_social_media_time,work_hours_per_day,stress_level,sleep_hours,screen_time_before_sleep,coffee_consumption_per_day,weekly_offline_hours
48,Adult,Male,IT,2.44,5.89,4.0,4.79,2.04,1,15.68
60,Senior,Male,Education,5.73,7.0,10.0,5.21,0.82,4,8.67
30,Young Adult,Male,Education,3.47,8.22,6.0,7.93,0.88,4,23.09
53,Senior,Male,Student,6.0,5.47,3.0,7.84,0.58,0,19.62
23,Young Adult,Male,Student,3.43,7.09,1.0,5.33,1.59,0,21.93
25,Young Adult,Male,Finance,2.35,8.26,7.0,6.7,1.62,2,18.07
57,Senior,Male,Health,3.26,6.72,10.0,8.63,1.07,1,0.0
51,Senior,Male,Education,3.79,10.52,3.0,6.73,0.39,3,17.23
32,Young Adult,Male,IT,5.2,5.4,10.0,3.0,0.0,1,0.0
52,Senior,Male,Finance,2.59,8.22,7.0,5.96,1.13,4,0.0
39,Adult,Male,IT,5.05,6.51,10.0,5.47,0.0,1,4.89
30,Young Adult,Male,Finance,2.93,9.5,8.0,8.33,1.12,4,5.3
45,Adult,Male,Unemployed,0.0,5.89,7.0,5.8,1.51,1,17.8
40,Adult,Male,Education,1.18,9.2,2.0,8.73,0.0,2,17.96
41,Adult,Male,Finance,1.4,7.58,7.0,5.18,1.49,4,3.36
59,Senior,Male,Education,7.06,8.87,3.0,6.08,0.85,5,8.2
39,Adult,Male,IT,15.79,8.4,7.0,4.6,1.41,1,15.0
40,Adult,Male,Student,0.64,3.19,1.0,9.52,1.12,1,13.99
48,Adult,Male,Unemployed,2.11,4.75,7.0,4.09,1.02,2,9.29
60,Senior,Male,Education,0.41,4.87,8.0,6.72,1.22,1,9.31
42,Adult,Male,Health,1.67,7.5,4.0,4.37,0.83,3,9.27
26,Young Adult,Male,Unemployed,1.88,6.95,1.0,3.72,2.44,4,5.45
32,Young Adult,Male,Health,5.29,10.31,5.0,5.12,0.14,1,14.31
39,Adult,Male,Student,1.36,5.96,6.0,6.18,1.15,2,0.0
30,Young Adult,Male,Student,3.81,7.19,8.0,5.43,1.46,3,4.97
24,Young Adult,Male,Education,4.35,7.62,4.0,6.74,2.04,1,1.76
45,Adult,Male,Finance,4.28,7.73,9.0,4.4,0.36,3,17.57
27,Young Adult,Male,Unemployed,2.91,6.13,2.0,6.89,2.13,1,0.67
28,Young Adult,Male,Unemployed,4.16,10.11,1.0,8.43,0.83,2,11.1
48,Adult,Male,Health,3.62,6.17,10.0,8.36,0.33,2,0.0
29,Young Adult,Male,Education,1.33,8.55,10.0,7.25,0.05,0,15.68
61,Senior,Male,Unemployed,4.31,6.08,2.0,7.67,2.35,3,8.71
52,Senior,Male,Education,2.43,9.86,4.0,6.52,1.24,1,12.28
62,Senior,Male,Education,1.6,7.72,10.0,5.04,1.17,2,16.61
65,Senior,Male,IT,14.89,7.14,5.0,6.4,1.14,2,19.56
40,Adult,Male,Health,6.46,7.07,2.0,7.1,0.59,1,6.17
50,Adult,Male,Unemployed,1.39,7.2,1.0,3.0,0.22,2,24.07
30,Young Adult,Male,Unemployed,1.1,8.85,7.0,6.42,0.35,2,7.6
23,Young Adult,Male,IT,0.28,10.77,8.0,5.06,0.35,4,11.05
47,Adult,Male,IT,5.01,7.02,4.0,9.25,1.17,1,3.59
40,Adult,Male,Health,0.36,6.57,4.0,5.3,1.22,0,7.54
36,Adult,Male,IT,1.44,7.29,10.0,4.71,1.62,1,10.72
45,Adult,Male,Finance,4.02,4.53,10.0,7.4,1.07,3,6.36
36,Adult,Male,Education,2.75,1.49,6.0,4.8,1.43,2,7.99
24,Young Adult,Male,Finance,3.41,7.82,8.0,6.55,0.0,1,22.48
65,Senior,Male,Finance,1.45,7.09,4.0,7.45,0.48,5,10.57
24,Young Adult,Male,Student,5.63,7.78,10.0,8.95,0.0,1,18.73
36,Adult,Male,Finance,0.0,4.85,10.0,6.57,1.48,2,14.21
37,Adult,Male,IT,3.76,6.06,10.0,4.95,1.13,1,14.4
34,Young Adult,Male,IT,4.24,8.52,10.0,7.43,0.45,3,5.74
39,Adult,Male,Student,1.89,7.08,8.0,6.23,1.58,1,9.41
30,Young Adult,Male,Finance,4.62,4.71,4.0,6.72,1.77,0,15.61
29,Young Adult,Male,Health,5.07,10.29,9.0,9.98,0.21,2,3.12
49,Adult,Male,Finance,0.0,4.66,5.0,8.44,1.47,1,7.73
39,Adult,Male,Health,4.96,9.26,5.0,9.35,1.96,3,6.04
35,Young Adult,Male,Education,2.51,7.5,5.0,7.88,1.61,4,5.99
38,Adult,Male,Finance,3.37,7.62,7.0,7.66,2.01,0,2.99
43,Adult,Male,Unemployed,0.28,8.06,5.0,8.48,1.31,2,3.91
51,Senior,Male,Unemployed,2.22,9.02,2.0,7.79,0.87,1,10.51
25,Young Adult,Male,Finance,1.42,3.8,7.0,3.0,0.36,1,15.24
27,Young Adult,Male,Unemployed,1.39,7.13,4.0,3.0,1.92,2,5.86
60,Senior,Male,Student,5.64,8.76,5.0,5.06,1.2,0,22.27
32,Young Adult,Male,IT,3.23,5.89,6.0,10.0,0.79,3,14.65
34,Young Adult,Male,IT,3.83,11.63,5.0,7.84,1.26,3,2.83
55,Senior,Male,Finance,0.0,4.69,6.0,6.15,0.9,3,0.0
41,Adult,Male,Unemployed,4.97,9.34,7.0,4.39,1.21,4,0.0
33,Young Adult,Male,Health,3.55,5.33,4.0,5.49,1.45,4,8.06
23,Young Adult,Male,Education,2.09,5.28,5.0,8.69,0.58,0,5.34
61,Senior,Male,Education,2.79,6.44,5.0,3.46,1.88,5,1.25
26,Young Adult,Male,IT,2.74,5.24,3.0,5.09,0.56,3,2.45
34,Young Adult,Male,Education,2.89,7.41,8.0,8.94,0.73,1,12.86
44,Adult,Male,Student,7.75,11.25,9.0,8.0,0.63,2,8.07
46,Adult,Male,IT,4.41,4.98,7.0,7.49,1.75,0,23.48
24,Young Adult,Male,Education,3.76,3.78,4.0,8.52,0.0,4,10.04
29,Young Adult,Male,Education,1.67,8.07,3.0,6.25,1.81,1,22.08
55,Senior,Male,Finance,3.54,4.02,1.0,4.82,1.04,2,12.94
62,Senior,Male,Student,2.82,5.32,8.0,8.78,0.29,3,2.47
49,Adult,Male,IT,0.93,8.08,5.0,6.65,0.0,2,14.45
41,Adult,Male,Student,0.25,9.1,3.0,7.17,0.75,1,11.86
64,Senior,Male,Finance,4.32,6.84,7.0,4.65,0.69,2,15.19
40,Adult,Male,Health,1.69,4.46,10.0,8.36,0.35,1,14.79
45,Adult,Male,IT,2.84,4.15,1.0,6.05,1.08,5,23.63
56,Senior,Male,Finance,0.32,9.17,7.0,5.83,1.96,2,9.52
23,Young Adult,Male,Health,3.18,5.0,4.0,8.09,1.08,4,9.13
33,Young Adult,Male,Health,4.06,7.36,6.0,8.06,1.69,4,10.45
41,Adult,Male,Unemployed,2.73,10.95,6.0,3.0,2.5,2,17.63
34,Young Adult,Male,Unemployed,5.78,5.06,5.0,8.05,1.82,5,13.97
22,Young Adult,Male,Finance,1.42,7.77,4.0,6.34,0.95,0,14.57
65,Senior,Male,Finance,0.0,7.62,1.0,6.25,0.78,1,9.07
61,Senior,Male,Unemployed,1.15,4.87,8.0,8.31,1.84,0,9.37
61,Senior,Male,Health,2.65,7.76,3.0,5.08,0.0,1,6.71
64,Senior,Male,Unemployed,3.9,5.63,4.0,5.06,1.07,2,0.0
47,Adult,Male,Education,1.57,10.03,3.0,7.74,0.46,0,1.86
56,Senior,Male,Health,3.12,3.96,9.0,3.88,1.56,5,16.88
49,Adult,Male,Education,2.69,11.61,5.0,8.91,1.05,3,13.91
55,Senior,Male,Health,0.46,4.62,1.0,7.5,1.99,2,9.65
30,Young Adult,Male,IT,2.01,6.42,10.0,6.89,1.32,1,17.06
27,Young Adult,Male,Education,0.06,5.75,8.0,8.85,0.32,2,14.77
34,Young Adult,Male,Finance,1.03,11.99,7.0,8.07,0.2,3,0.0
22,Young Adult,Male,Education,7.35,5.94,2.0,6.54,0.0,0,15.85
27,Young Adult,Male,Health,2.62,9.95,6.0,8.74,1.67,1,10.11
60,Senior,Male,Student,4.43,4.59,6.0,6.87,1.83,5,9.44
65,Senior,Male,IT,0.0,9.79,1.0,8.47,0.94,1,6.0
46,Adult,Male,Education,4.72,5.22,6.0,5.62,0.54,1,15.47
38,Adult,Male,Finance,4.39,9.44,9.0,6.07,0.31,3,1.41
41,Adult,Male,Health,1.66,8.54,9.0,6.59,1.94,1,10.83
54,Senior,Male,IT,1.28,7.16,4.0,6.77,1.34,4,4.88
59,Senior,Male,Education,4.73,9.46,5.0,5.96,2.3,2,4.13
37,Adult,Male,Student,0.54,10.61,4.0,7.42,2.66,0,0.0
21,Young Adult,Male,Student,4.51,8.45,2.0,6.73,1.04,0,16.52
62,Senior,Male,Unemployed,3.56,11.36,1.0,6.7,1.13,1,6.96
42,Adult,Male,Finance,5.48,8.13,2.0,7.37,0.43,2,0.0
31,Young Adult,Male,IT,2.34,10.34,8.0,4.85,0.56,0,8.95
57,Senior,Male,Education,2.71,5.99,8.0,9.64,0.9,0,2.18
59,Senior,Male,IT,5.93,7.99,4.0,4.1,2.45,3,6.59
34,Young Adult,Male,Finance,0.27,1.17,4.0,5.04,1.18,0,12.09
63,Senior,Male,IT,3.56,6.55,8.0,5.0,0.86,3,12.99
34,Young Adult,Male,Finance,1.35,6.11,4.0,3.28,0.84,2,10.42
37,Adult,Male,Education,6.6,7.77,4.0,7.29,0.63,4,20.72
26,Young Adult,Male,Unemployed,0.52,8.34,7.0,4.22,0.76,2,0.0
48,Adult,Male,Unemployed,0.24,7.03,1.0,5.33,0.25,4,9.9
51,Senior,Male,Finance,1.0,6.06,3.0,7.38,0.3,2,13.44
26,Young Adult,Male,Health,3.26,4.58,9.0,7.46,1.6,0,7.11
22,Young Adult,Male,Unemployed,3.53,4.35,5.0,6.0,1.43,1,0.0
21,Young Adult,Male,Finance,2.62,4.58,9.0,4.66,0.6,1,14.46
53,Senior,Male,Student,0.54,5.48,8.0,3.0,0.37,1,2.85
45,Adult,Male,IT,2.19,4.08,2.0,8.91,0.8,0,21.87
44,Adult,Male,IT,2.94,5.79,4.0,6.15,0.13,3,1.98
50,Adult,Male,Finance,3.79,8.59,8.0,8.86,0.48,3,12.98
27,Young Adult,Male,Finance,3.58,6.08,10.0,3.23,1.16,4,12.21
24,Young Adult,Male,Finance,3.84,5.33,10.0,10.0,0.34,2,15.99
31,Young Adult,Male,Health,0.21,7.96,6.0,6.22,0.4,5,3.74
36,Adult,Male,Education,0.0,7.59,3.0,5.92,0.5,2,14.76
29,Young Adult,Male,Student,0.74,9.51,7.0,6.13,0.25,3,12.81
22,Young Adult,Male,Finance,2.8,8.17,10.0,7.87,0.39,2,12.01
58,Senior,Male,Education,1.39,7.06,4.0,7.54,0.66,1,18.35
50,Adult,Male,Education,0.37,6.9,7.0,7.98,1.51,2,13.49
52,Senior,Male,Education,4.96,7.42,5.0,5.78,1.18,1,9.15
49,Adult,Male,Education,4.05,4.34,2.0,7.38,1.79,1,12.84
55,Senior,Male,Finance,2.39,7.12,10.0,7.32,0.0,3,1.65
23,Young Adult,Male,Unemployed,0.0,4.04,1.0,7.92,1.41,2,4.39
57,Senior,Male,Student,5.63,3.9,6.0,7.99,1.66,0,0.0
59,Senior,Male,Unemployed,0.37,7.71,6.0,8.06,0.98,2,3.71
30,Young Adult,Male,IT,4.58,8.33,10.0,8.36,1.65,1,13.61
53,Senior,Male,Student,1.08,6.44,3.0,5.54,0.88,2,12.89
60,Senior,Male,Finance,4.08,3.81,9.0,6.65,0.26,0,16.95
29,Young Adult,Male,Finance,2.91,10.78,7.0,6.96,2.36,2,22.75
29,Young Adult,Male,IT,4.46,7.19,7.0,3.85,1.04,0,11.9
37,Adult,Male,Finance,1.97,10.04,10.0,6.72,0.6,1,9.14
28,Young Adult,Male,IT,3.09,5.95,1.0,7.37,0.0,2,9.55
49,Adult,Male,Health,2.43,8.26,8.0,4.92,1.05,2,7.37
65,Senior,Male,Health,1.7,7.02,5.0,6.88,0.59,1,10.1
52,Senior,Male,Student,4.65,8.31,8.0,5.23,1.92,1,7.22
39,Adult,Male,Student,1.9,5.52,3.0,4.92,1.36,2,25.83
54,Senior,Male,Education,4.56,7.38,2.0,6.51,0.66,0,0.0
31,Young Adult,Male,Unemployed,5.13,2.73,5.0,4.96,2.24,2,19.47
64,Senior,Male,IT,2.14,8.07,6.0,4.36,0.34,0,13.95
42,Adult,Male,Student,6.52,3.79,6.0,7.76,2.06,0,8.41
57,Senior,Male,Education,4.97,8.05,1.0,6.36,0.32,2,21.31
55,Senior,Male,Health,2.92,7.08,2.0,5.66,2.12,0,5.9
40,Adult,Male,Finance,3.08,4.6,8.0,5.57,0.47,0,9.78
46,Adult,Male,Student,4.3,8.02,9.0,6.28,1.32,3,0.0
27,Young Adult,Male,Health,3.32,8.52,8.0,7.35,0.69,4,11.85
32,Young Adult,Male,Unemployed,3.21,7.43,5.0,8.1,0.51,7,5.91
36,Adult,Male,Finance,4.87,7.0,2.0,6.77,0.21,1,5.91
28,Young Adult,Male,IT,3.22,6.97,6.0,7.39,0.66,5,22.99
65,Senior,Male,Education,0.0,8.48,6.0,7.02,1.25,3,14.7
22,Young Adult,Male,Finance,0.0,5.65,4.0,8.88,0.81,0,12.58
22,Young Adult,Male,Education,7.82,6.45,10.0,7.28,0.96,4,11.59
33,Young Adult,Male,Finance,4.79,6.81,10.0,6.76,1.14,2,17.51
58,Senior,Male,Health,3.97,8.01,4.0,8.37,1.25,4,4.66
23,Young Adult,Male,Finance,4.15,7.48,4.0,5.88,1.07,0,23.15
65,Senior,Male,IT,1.02,8.51,2.0,7.44,0.7,5,19.73
53,Senior,Male,Finance,0.0,7.76,4.0,5.65,1.03,2,14.85
21,Young Adult,Male,Student,1.49,5.86,7.0,5.83,1.57,2,6.61
61,Senior,Male,Education,4.64,2.13,5.0,7.05,0.9,2,9.91
62,Senior,Male,Unemployed,0.18,6.33,7.0,6.05,0.65,4,8.82
30,Young Adult,Male,IT,8.09,6.39,10.0,6.47,0.67,2,13.34
63,Senior,Male,Student,2.54,7.52,2.0,3.59,0.73,3,0.0
38,Adult,Male,Health,6.42,7.44,2.0,8.1,1.37,2,14.56
33,Young Adult,Male,Unemployed,4.65,3.4,7.0,8.69,0.27,4,12.48
32,Young Adult,Male,Unemployed,3.31,6.53,9.0,5.63,2.63,5,6.08
23,Young Adult,Male,Unemployed,0.01,5.3,7.0,7.33,0.66,2,14.29
53,Senior,Male,Health,4.03,6.1,6.0,4.86,0.0,0,15.47
38,Adult,Male,Unemployed,4.16,11.04,8.0,7.4,1.77,2,28.68
43,Adult,Male,Finance,13.62,5.59,2.0,7.21,0.08,3,13.27
24,Young Adult,Male,Unemployed,6.8,10.32,8.0,9.56,1.78,3,3.22
54,Senior,Male,Unemployed,0.22,9.9,8.0,5.91,0.15,0,11.07
28,Young Adult,Male,IT,0.67,7.58,2.0,6.86,0.0,2,7.46
42,Adult,Male,Student,1.14,8.7,9.0,7.19,1.8,2,12.63
41,Adult,Male,Student,0.04,8.36,3.0,7.35,2.47,3,19.04
39,Adult,Male,Unemployed,5.03,8.04,5.0,4.24,1.19,2,9.74
35,Young Adult,Male,Education,5.06,6.89,8.0,4.81,0.82,1,6.04
44,Adult,Male,Health,3.19,5.61,8.0,6.53,1.34,1,7.68
34,Young Adult,Male,Unemployed,4.98,7.06,6.0,6.32,0.0,4,19.07
23,Young Adult,Male,Health,5.85,5.92,2.0,5.91,0.0,3,14.92
31,Young Adult,Male,Finance,7.58,8.16,1.0,5.96,1.76,2,8.46
64,Senior,Male,IT,2.82,9.19,10.0,4.84,0.56,3,8.88
64,Senior,Male,Health,1.82,7.89,10.0,5.49,2.17,2,6.56
65,Senior,Male,Education,5.06,6.42,6.0,6.27,1.11,4,23.84
60,Senior,Male,Health,0.0,5.69,7.0,7.8,1.86,1,2.69
44,Adult,Male,Student,3.58,9.61,1.0,5.44,1.12,5,11.78
49,Adult,Male,Health,6.14,6.95,1.0,5.27,2.03,2,25.72
23,Young Adult,Male,Student,1.43,7.72,7.0,4.37,2.09,0,15.29
21,Young Adult,Male,Finance,3.08,7.24,6.0,5.48,0.89,2,15.39
46,Adult,Male,Unemployed,4.81,11.54,6.0,4.23,0.55,2,11.7
60,Senior,Male,Finance,2.84,2.58,10.0,7.91,2.31,4,16.0
44,Adult,Male,IT,3.76,8.35,4.0,5.11,1.38,1,9.58
33,Young Adult,Male,Student,4.5,8.14,8.0,4.12,0.87,1,5.39
65,Senior,Male,Finance,0.08,4.96,2.0,6.88,1.73,1,11.92
57,Senior,Male,IT,2.4,8.43,10.0,4.94,1.56,3,17.5
43,Adult,Male,IT,3.86,7.28,5.0,7.11,2.25,1,21.03
61,Senior,Male,Health,0.48,8.27,8.0,8.75,0.89,2,5.33
25,Young Adult,Male,Finance,3.38,3.35,10.0,5.34,0.42,2,0.18
42,Adult,Male,Finance,2.43,6.83,1.0,9.88,0.13,0,15.69
38,Adult,Male,Student,2.03,8.3,10.0,3.78,0.0,3,1.75
49,Adult,Male,Health,4.21,7.66,8.0,8.96,1.33,2,7.68
30,Young Adult,Male,Finance,3.56,8.51,10.0,6.1,0.28,2,16.91
25,Young Adult,Male,Finance,4.14,5.45,6.0,5.86,1.15,1,5.03
32,Young Adult,Male,IT,1.81,6.76,2.0,5.61,1.09,3,21.13
60,Senior,Male,Finance,3.45,7.31,10.0,5.15,0.49,2,12.03
56,Senior,Male,Finance,2.99,8.67,8.0,7.16,0.85,1,0.08
24,Young Adult,Male,Finance,5.27,7.35,7.0,5.15,0.89,3,16.82
27,Young Adult,Male,Health,2.5,7.44,7.0,6.4,0.3,1,0.0
24,Young Adult,Male,Unemployed,0.0,8.3,1.0,7.59,0.69,2,10.24
38,Adult,Male,Unemployed,4.1,7.74,3.0,6.17,1.67,2,8.89
54,Senior,Male,Unemployed,7.18,7.89,1.0,6.48,1.29,2,11.46
48,Adult,Male,IT,4.19,5.69,2.0,6.5,0.4,2,13.07
40,Adult,Male,IT,5.58,10.29,1.0,3.62,0.7,5,0.51
39,Adult,Male,IT,2.27,5.06,10.0,6.33,1.5,1,20.3
56,Senior,Male,Education,0.6,7.79,8.0,6.7,0.04,2,21.1
38,Adult,Male,Unemployed,3.47,8.34,10.0,7.69,1.74,0,2.87
29,Young Adult,Male,Health,1.87,5.16,10.0,7.96,0.5,3,22.53
30,Young Adult,Male,Finance,0.0,5.78,2.0,7.73,1.7,3,9.83
62,Senior,Male,IT,3.25,6.99,2.0,3.0,0.17,2,12.0
24,Young Adult,Male,Education,5.57,6.32,5.0,8.95,0.75,1,2.68
22,Young Adult,Male,Unemployed,3.9,4.58,8.0,7.55,0.47,2,18.66
30,Young Adult,Male,Student,0.0,8.49,9.0,8.3,0.47,1,0.0
38,Adult,Male,IT,4.04,6.05,8.0,8.19,0.64,6,0.0
22,Young Adult,Male,Finance,2.55,3.76,2.0,6.23,2.17,4,8.4
35,Young Adult,Male,Finance,6.04,2.85,1.0,6.14,1.47,4,0.68
54,Senior,Male,Finance,9.1,4.61,3.0,6.91,1.9,1,4.56
63,Senior,Male,Finance,4.03,7.85,7.0,7.13,0.64,1,0.0
61,Senior,Male,Finance,7.48,5.72,5.0,6.64,1.03,2,14.49
31,Young Adult,Male,IT,1.64,10.06,2.0,7.33,0.54,1,8.22
53,Senior,Male,Student,1.97,5.64,10.0,5.75,0.0,2,6.52
57,Senior,Male,Education,1.55,6.18,4.0,7.65,0.88,3,10.85
39,Adult,Male,Student,4.71,10.0,3.0,8.95,2.49,1,2.67
27,Young Adult,Male,IT,3.76,7.99,10.0,6.42,0.82,2,13.91
38,Adult,Male,Education,3.4,5.7,9.0,8.73,0.0,4,9.76
44,Adult,Male,Unemployed,4.22,8.58,7.0,5.99,1.14,1,6.53
50,Adult,Male,Unemployed,1.9,6.53,7.0,7.6,2.14,2,0.0
48,Adult,Male,Unemployed,3.68,5.73,8.0,5.0,0.99,1,11.99
43,Adult,Male,Unemployed,0.0,8.27,9.0,6.3,0.0,2,20.29
38,Adult,Male,Student,1.21,4.31,8.0,6.94,1.8,3,11.85
21,Young Adult,Male,Student,0.0,5.11,9.0,6.42,0.34,3,13.49
21,Young Adult,Male,IT,3.07,6.12,3.0,7.37,0.8,3,0.0
26,Young Adult,Male,Unemployed,1.88,4.96,6.0,8.34,0.44,2,9.61
33,Young Adult,Male,Student,0.02,4.77,3.0,3.03,0.94,4,0.0
65,Senior,Male,IT,0.84,8.86,10.0,4.91,2.05,1,6.1
50,Adult,Male,Unemployed,1.04,8.31,10.0,7.61,0.73,3,0.0
22,Young Adult,Male,Education,0.76,6.7,3.0,6.44,0.78,1,12.32
62,Senior,Male,Student,3.97,5.53,5.0,7.15,0.61,4,24.33
64,Senior,Male,Education,4.86,5.65,5.0,5.22,0.0,0,5.63
27,Young Adult,Male,Education,5.76,6.8,6.0,6.02,1.62,1,14.32
65,Senior,Male,Health,0.0,6.94,3.0,7.09,0.03,1,8.09
40,Adult,Male,Finance,3.57,9.62,5.0,7.75,1.34,2,18.57
63,Senior,Male,Student,0.8,6.84,4.0,7.38,1.84,3,8.02
57,Senior,Male,IT,7.57,5.98,4.0,8.39,2.06,1,13.84
41,Adult,Male,Education,6.32,7.12,8.0,5.03,1.95,3,8.74
45,Adult,Male,Student,3.19,8.7,7.0,4.74,0.84,0,7.69
60,Senior,Male,IT,5.6,6.11,9.0,10.0,1.07,1,8.91
56,Senior,Male,Student,4.4,8.95,8.0,6.69,2.85,1,2.21
57,Senior,Male,Unemployed,0.0,8.36,3.0,4.76,0.3,2,5.91
35,Young Adult,Male,IT,3.21,7.92,10.0,6.35,2.04,1,13.76
65,Senior,Male,Unemployed,1.91,6.09,7.0,6.55,1.59,2,1.5
63,Senior,Male,Finance,1.17,6.72,1.0,6.2,1.01,2,13.57
55,Senior,Male,Unemployed,2.83,5.72,7.0,7.65,1.27,2,10.34
31,Young Adult,Male,Unemployed,3.86,6.66,3.0,5.57,1.5,3,7.39
30,Young Adult,Male,Education,2.49,4.73,10.0,8.42,2.08,1,10.86
65,Senior,Male,Finance,2.73,3.32,5.0,3.94,2.46,0,15.14
37,Adult,Male,Unemployed,3.81,10.74,3.0,7.16,1.29,1,7.95
65,Senior,Male,Health,3.56,7.46,10.0,5.64,0.96,1,11.43
30,Young Adult,Male,IT,0.51,10.32,10.0,7.72,0.79,2,5.59
56,Senior,Male,Health,3.34,10.47,8.0,5.24,0.46,2,10.39
45,Adult,Male,Finance,5.61,7.28,5.0,6.13,1.76,3,13.61
30,Young Adult,Male,Student,2.0,4.67,1.0,7.02,1.8,3,12.76
29,Young Adult,Male,Finance,2.22,6.15,5.0,5.7,0.75,2,7.49
61,Senior,Male,Finance,1.6,7.41,2.0,7.04,1.18,3,15.35
54,Senior,Male,Unemployed,3.24,10.57,2.0,4.93,1.03,0,16.95
51,Senior,Male,Finance,0.66,8.5,8.0,3.93,0.61,2,14.31
40,Adult,Male,Health,3.12,8.92,5.0,9.36,0.87,2,3.81
46,Adult,Male,Student,4.02,3.13,5.0,6.68,1.45,3,6.41
28,Young Adult,Male,Education,2.2,6.52,5.0,9.34,1.36,0,13.35
28,Young Adult,Male,Unemployed,0.94,7.02,1.0,7.12,0.0,3,4.6
65,Senior,Male,Unemployed,2.64,11.24,10.0,6.28,1.62,2,5.99
46,Adult,Male,Student,5.77,6.63,2.0,9.26,1.11,2,11.93
24,Young Adult,Male,Student,1.66,7.1,1.0,5.68,1.18,5,12.02
61,Senior,Male,IT,5.28,6.49,3.0,5.4,2.14,1,13.44
35,Young Adult,Male,Finance,2.53,3.84,4.0,6.68,1.31,1,0.0
39,Adult,Male,Health,3.8,5.64,10.0,4.73,0.92,0,0.0
59,Senior,Male,Finance,1.41,7.29,6.0,6.26,0.38,3,2.28
29,Young Adult,Male,IT,0.0,2.88,4.0,5.86,1.46,1,2.89
57,Senior,Male,Student,6.33,7.76,4.0,6.12,1.34,4,30.54
35,Young Adult,Male,Unemployed,3.66,4.91,5.0,5.02,1.33,1,0.0
47,Adult,Male,Unemployed,2.51,3.47,6.0,4.49,1.89,1,6.93
22,Young Adult,Male,Finance,0.6,4.99,7.0,4.91,1.24,2,0.0
38,Adult,Male,Finance,1.89,7.67,3.0,5.09,0.64,2,5.96
43,Adult,Male,Unemployed,4.39,7.61,1.0,8.35,1.12,3,0.0
53,Senior,Male,Health,5.9,8.01,4.0,8.61,1.89,3,18.4
32,Young Adult,Male,IT,5.78,8.37,3.0,6.67,0.39,4,4.13
33,Young Adult,Male,Health,0.0,4.67,3.0,6.41,1.35,0,23.26
64,Senior,Male,IT,6.56,6.27,9.0,4.06,1.4,2,24.63
47,Adult,Male,Education,1.98,7.9,7.0,9.03,0.74,0,14.73
27,Young Adult,Male,Student,2.87,5.57,6.0,7.01,0.0,0,2.63
58,Senior,Male,Finance,5.12,4.24,9.0,6.6,0.68,5,3.27
44,Adult,Male,IT,5.7,4.75,4.0,5.7,1.46,2,5.21
21,Young Adult,Male,Student,3.54,3.7,10.0,5.9,1.33,0,15.3
41,Adult,Male,Finance,4.7,8.6,1.0,6.11,0.0,0,15.9
62,Senior,Male,Student,6.41,7.66,4.0,6.28,0.95,0,12.29
23,Young Adult,Male,IT,2.54,6.07,1.0,6.14,1.84,3,0.0
35,Young Adult,Male,Education,2.31,8.08,9.0,10.0,0.91,2,7.09
40,Adult,Male,Health,6.16,9.3,7.0,6.1,1.81,1,15.43
60,Senior,Male,IT,4.19,8.01,6.0,3.68,0.29,1,15.95
29,Young Adult,Male,Finance,2.68,10.32,6.0,6.15,1.39,0,0.0
51,Senior,Male,Student,0.69,7.89,8.0,4.46,1.24,2,1.44
32,Young Adult,Male,Finance,2.99,9.61,3.0,4.25,1.39,6,3.25
25,Young Adult,Male,Education,2.99,3.28,4.0,8.4,0.5,0,6.92
62,Senior,Male,Education,2.1,5.08,5.0,7.0,1.53,2,0.0
41,Adult,Male,Unemployed,2.65,4.53,10.0,4.87,0.18,3,31.54
44,Adult,Male,Unemployed,1.55,9.52,4.0,6.92,1.6,3,19.85
54,Senior,Male,Finance,0.0,5.02,4.0,6.83,1.14,3,18.06
43,Adult,Male,Finance,4.21,1.43,6.0,3.69,0.21,1,17.58
41,Adult,Male,Student,6.14,2.18,10.0,4.8,1.57,1,12.47
56,Senior,Male,Health,1.45,10.28,3.0,7.99,0.95,1,0.0
38,Adult,Male,IT,2.58,8.27,3.0,5.75,0.19,3,14.53
64,Senior,Male,Health,4.43,9.89,3.0,7.43,1.27,1,10.74
30,Young Adult,Male,Health,5.83,4.26,1.0,8.13,0.61,2,7.78
54,Senior,Male,Health,4.13,5.01,8.0,5.54,1.93,2,13.58
52,Senior,Male,Education,3.32,8.92,2.0,6.01,1.15,3,10.4
36,Adult,Male,Finance,1.55,6.6,1.0,7.75,1.45,2,5.49
21,Young Adult,Male,IT,4.81,4.75,10.0,5.62,1.61,1,2.35
62,Senior,Male,IT,5.56,8.03,6.0,6.88,0.72,1,22.38
28,Young Adult,Male,Student,7.49,6.4,5.0,7.68,1.07,3,5.73
40,Adult,Male,Finance,2.83,4.83,2.0,3.86,0.49,1,7.53
55,Senior,Male,Student,3.42,8.05,5.0,5.54,1.54,2,9.78
57,Senior,Male,Student,3.97,9.22,8.0,8.07,0.77,1,3.96
41,Adult,Male,IT,3.55,6.82,7.0,6.97,0.28,3,22.59
34,Young Adult,Male,Education,4.32,6.12,4.0,4.27,1.6,3,1.85
57,Senior,Male,IT,1.8,7.53,3.0,7.0,0.23,2,16.41
61,Senior,Male,Finance,3.06,7.21,9.0,6.22,0.72,3,4.27
23,Young Adult,Male,Unemployed,2.8,5.91,8.0,5.19,0.81,4,2.14
